gender,birth_year,product_id,quantity,total_price,ordered_at
FEMALE,1999,20,4,682592.00,2022-03-17 11:39:04
FEMALE,1999,20,3,511944.00,2022-03-17 11:39:04
MALE,1994,20,3,511944.00,2024-03-11 06:41:12
MALE,1979,20,5,853240.00,2022-10-18 18:15:06
FEMALE,2004,20,3,511944.00,2023-03-14 05:08:44
FEMALE,1979,20,1,170648.00,2020-10-02 09:33:45
FEMALE,1972,20,4,682592.00,2021-08-31 14:20:40
MALE,1998,20,5,853240.00,2023-05-24 01:23:27
FEMALE,2003,20,1,170648.00,2022-07-26 11:45:50
MALE,2004,20,3,511944.00,2023-01-28 22:25:49
FEMALE,2010,20,4,682592.00,2022-12-04 01:14:31
FEMALE,1991,20,3,511944.00,2024-04-01 18:15:01
MALE,2001,20,3,511944.00,2021-04-29 22:20:32
MALE,2002,20,5,853240.00,2022-02-28 12:24:34
FEMALE,1997,20,5,853240.00,2024-05-07 21:09:11
MALE,1989,20,2,341296.00,2020-12-09 07:33:32
MALE,1980,20,4,682592.00,2024-01-22 00:23:12
FEMALE,1995,20,2,341296.00,2021-11-16 20:52:51
FEMALE,1999,20,1,170648.00,2022-11-19 16:36:56
FEMALE,2007,20,2,341296.00,2024-04-25 07:27:18
MALE,1978,20,4,682592.00,2021-11-04 15:49:54
MALE,2005,20,3,511944.00,2020-08-08 08:23:35
MALE,2005,20,2,341296.00,2024-04-06 16:34:38
FEMALE,2008,20,1,170648.00,2020-07-25 02:24:02
FEMALE,1971,20,5,853240.00,2023-12-26 06:26:28
FEMALE,1977,20,3,511944.00,2022-02-17 05:56:39
MALE,1992,20,5,853240.00,2023-06-03 12:14:32
MALE,1989,20,4,682592.00,2022-10-28 22:54:18
MALE,1997,20,3,511944.00,2024-01-22 15:34:22
FEMALE,1995,20,4,682592.00,2021-10-21 00:30:11
MALE,2005,20,4,682592.00,2024-04-05 02:10:11
FEMALE,1990,20,2,341296.00,2022-04-04 22:29:45
MALE,1988,20,3,511944.00,2023-10-09 12:14:57
FEMALE,1983,20,5,853240.00,2023-09-17 11:46:03
FEMALE,1993,20,1,170648.00,2023-09-02 20:26:27
FEMALE,2000,20,1,170648.00,2022-09-26 17:33:04
MALE,2003,20,4,682592.00,2022-06-14 03:46:54
FEMALE,2004,20,4,682592.00,2023-06-03 03:11:51
MALE,1998,20,3,511944.00,2024-05-18 10:29:01
FEMALE,1971,20,2,341296.00,2023-12-30 15:51:50
MALE,1972,20,4,682592.00,2024-02-22 17:38:48
FEMALE,1982,20,5,853240.00,2024-02-14 08:35:20
MALE,1974,20,4,682592.00,2022-05-01 01:02:39
FEMALE,1997,20,3,511944.00,2024-05-06 17:22:22
MALE,1978,20,5,853240.00,2021-07-28 02:47:19
MALE,1981,20,1,170648.00,2022-08-20 06:09:27
FEMALE,2007,20,4,682592.00,2021-07-04 23:57:39
FEMALE,1982,20,5,853240.00,2021-10-23 02:15:24
FEMALE,1990,20,4,682592.00,2024-03-28 16:36:03
MALE,1994,20,5,853240.00,2024-06-29 07:35:38
FEMALE,1993,20,3,511944.00,2023-09-02 08:48:03
FEMALE,1993,20,2,341296.00,2023-09-09 07:54:33
FEMALE,1996,20,5,853240.00,2021-11-04 20:33:11
FEMALE,1981,20,5,853240.00,2021-01-13 23:56:32
MALE,1998,20,3,511944.00,2024-05-22 03:39:32
MALE,1996,20,5,853240.00,2024-04-04 04:25:15
FEMALE,1997,20,1,170648.00,2023-12-08 16:19:01
FEMALE,1978,20,5,853240.00,2023-09-18 18:39:13
MALE,2002,20,1,170648.00,2021-10-28 07:42:20
FEMALE,1985,20,2,341296.00,2023-09-10 19:43:51
MALE,2010,20,2,341296.00,2020-09-25 00:05:48
MALE,2001,20,5,853240.00,2020-08-13 04:46:22
MALE,2008,20,5,853240.00,2023-01-04 04:27:05
FEMALE,1978,20,3,511944.00,2023-11-23 15:02:12
MALE,1989,20,4,682592.00,2020-12-13 20:57:00
FEMALE,1977,20,2,341296.00,2022-04-15 15:16:11
MALE,2002,20,1,170648.00,2021-11-18 09:09:52
MALE,1986,20,2,341296.00,2022-05-20 21:42:49
FEMALE,1986,20,2,341296.00,2020-10-06 00:07:48
FEMALE,2009,20,1,170648.00,2023-05-04 21:38:08
MALE,1974,20,3,511944.00,2021-12-24 04:56:01
FEMALE,1994,20,2,341296.00,2023-07-03 19:46:32
MALE,1992,20,1,170648.00,2022-03-20 06:31:05
FEMALE,1970,20,2,341296.00,2022-04-11 03:56:16
FEMALE,1991,20,2,341296.00,2024-04-15 08:56:22
MALE,2008,20,1,170648.00,2023-09-03 11:37:54
MALE,1981,20,3,511944.00,2022-04-26 01:05:26
FEMALE,1985,20,4,682592.00,2023-11-22 13:56:37
MALE,1998,20,5,853240.00,2024-05-25 10:53:54
MALE,1979,20,5,853240.00,2022-10-29 04:22:02
MALE,1974,20,4,682592.00,2022-01-29 11:05:55
MALE,2006,20,1,170648.00,2023-09-23 11:15:46
MALE,2008,20,5,853240.00,2022-10-22 01:17:35
FEMALE,1982,20,1,170648.00,2021-09-14 09:28:09
MALE,1994,20,3,511944.00,2024-03-01 20:51:46
FEMALE,1982,20,3,511944.00,2023-10-30 06:36:12
MALE,1979,20,2,341296.00,2023-09-21 03:20:43
FEMALE,2001,20,3,511944.00,2022-01-14 18:37:56
FEMALE,1997,20,5,853240.00,2023-07-26 10:46:24
FEMALE,2009,20,1,170648.00,2023-07-14 12:52:54
MALE,1998,20,2,341296.00,2024-05-18 10:03:04
FEMALE,1985,20,4,682592.00,2024-01-12 03:29:06
FEMALE,1994,20,1,170648.00,2022-02-15 12:44:15
MALE,1979,20,2,341296.00,2022-08-02 01:44:08
FEMALE,1970,20,3,511944.00,2024-03-14 08:58:55
FEMALE,2004,20,4,682592.00,2023-01-29 12:42:02
MALE,1990,20,5,853240.00,2021-07-18 12:07:20
MALE,1980,20,4,682592.00,2020-07-24 17:53:31
FEMALE,2009,20,4,682592.00,2023-09-04 18:10:23
MALE,1998,20,5,853240.00,2020-11-08 11:44:18
FEMALE,2003,20,2,341296.00,2022-10-31 19:59:52
MALE,1990,20,2,341296.00,2021-09-04 01:45:37
MALE,1986,20,2,341296.00,2022-08-18 16:10:28
MALE,1980,20,3,511944.00,2024-01-25 17:38:55
FEMALE,1988,20,3,511944.00,2021-05-12 07:24:06
FEMALE,2007,20,1,170648.00,2024-04-14 03:54:00
MALE,1970,20,4,682592.00,2022-11-22 03:18:38
MALE,1983,20,1,170648.00,2023-05-25 18:39:01
FEMALE,1988,20,3,511944.00,2021-02-18 11:50:45
MALE,1997,20,3,511944.00,2022-06-06 01:33:37
FEMALE,1982,20,3,511944.00,2021-07-10 19:54:21
MALE,1992,20,5,853240.00,2022-03-21 10:05:04
FEMALE,1997,20,5,853240.00,2023-11-18 17:20:01
MALE,1988,20,5,853240.00,2023-12-10 05:19:48
FEMALE,2004,20,4,682592.00,2023-05-09 05:32:10
MALE,1972,20,5,853240.00,2024-03-08 11:50:26
FEMALE,1974,20,5,853240.00,2021-05-06 06:02:12
MALE,1972,20,2,341296.00,2024-02-13 05:37:27
MALE,1980,20,1,170648.00,2020-09-13 19:42:41
FEMALE,1978,20,1,170648.00,2022-06-07 19:17:06
MALE,2004,20,2,341296.00,2023-04-16 16:48:20
MALE,1998,20,2,341296.00,2023-07-16 18:32:31
FEMALE,2004,20,4,682592.00,2023-02-01 22:44:02
MALE,1996,20,2,341296.00,2024-04-04 07:34:50
FEMALE,1994,20,3,511944.00,2022-09-10 12:21:34
FEMALE,2003,20,1,170648.00,2021-12-05 11:33:31
FEMALE,1994,20,4,682592.00,2022-12-22 14:39:55
MALE,1988,20,5,853240.00,2023-12-23 20:23:31
FEMALE,1997,20,1,170648.00,2024-05-04 01:30:56
MALE,1998,20,1,170648.00,2023-06-01 11:28:49
MALE,1972,20,4,682592.00,2023-08-08 19:27:04
MALE,1987,20,5,853240.00,2020-04-20 18:21:34
MALE,1974,20,3,511944.00,2022-10-02 19:58:39
MALE,1974,20,4,682592.00,2021-04-18 14:23:07
FEMALE,1982,20,5,853240.00,2022-01-16 08:58:29
MALE,1996,20,4,682592.00,2024-04-04 18:55:32
FEMALE,1974,20,5,853240.00,2021-12-10 07:09:01
FEMALE,1990,20,1,170648.00,2024-03-29 15:13:58
FEMALE,1990,20,4,682592.00,2024-03-29 15:13:58
FEMALE,1992,20,5,853240.00,2022-12-14 15:45:01
MALE,1994,20,3,511944.00,2024-01-18 17:46:34
FEMALE,2003,20,2,341296.00,2021-09-15 06:59:40
MALE,1998,20,2,341296.00,2023-03-20 00:57:58
FEMALE,1982,20,2,341296.00,2024-01-14 17:43:51
MALE,1988,20,5,853240.00,2023-06-15 14:17:45
MALE,1990,20,4,682592.00,2024-07-07 17:41:43
FEMALE,1994,20,1,170648.00,2022-04-02 02:57:19
FEMALE,2009,20,5,853240.00,2023-05-08 18:21:25
FEMALE,1997,20,3,511944.00,2023-09-14 19:34:28
MALE,1992,20,1,170648.00,2023-03-20 21:42:03
FEMALE,1971,20,5,853240.00,2023-12-20 11:14:42
FEMALE,1971,20,4,682592.00,2023-12-20 11:14:42
FEMALE,2009,20,5,853240.00,2023-09-15 12:23:25
FEMALE,1982,20,4,682592.00,2023-12-23 20:49:29
FEMALE,2008,20,5,853240.00,2024-04-27 08:43:08
MALE,1989,20,4,682592.00,2022-10-19 13:59:47
FEMALE,1982,20,4,682592.00,2022-03-15 18:35:51
FEMALE,1972,20,1,170648.00,2024-05-02 08:11:32
FEMALE,1970,20,1,170648.00,2023-07-07 03:21:50
MALE,1973,20,4,682592.00,2023-03-12 20:51:13
MALE,1980,20,2,341296.00,2020-09-04 21:10:59
FEMALE,1971,20,5,853240.00,2023-05-25 11:10:32
FEMALE,1982,20,5,853240.00,2023-01-06 02:50:02
FEMALE,1978,20,2,341296.00,2023-10-20 11:00:36
FEMALE,1997,20,5,853240.00,2023-11-05 04:09:30
MALE,1981,20,3,511944.00,2021-10-07 01:03:55
FEMALE,1972,20,1,170648.00,2023-04-23 15:51:31
MALE,2008,20,3,511944.00,2021-01-28 05:34:44
FEMALE,1993,20,5,853240.00,2023-09-07 03:25:53
FEMALE,1996,20,1,170648.00,2021-11-10 23:54:22
MALE,1980,20,5,853240.00,2023-12-26 09:25:02
MALE,1974,20,5,853240.00,2022-10-19 09:24:53
MALE,2008,20,1,170648.00,2024-03-15 23:49:20
MALE,2008,20,3,511944.00,2024-05-13 01:41:30
MALE,1998,20,5,853240.00,2023-10-24 23:06:38
FEMALE,2008,20,2,341296.00,2023-12-01 02:47:14
FEMALE,1990,20,2,341296.00,2024-03-30 14:01:44
MALE,1987,20,3,511944.00,2020-03-20 21:20:21
FEMALE,2004,20,5,853240.00,2023-06-17 20:52:04
MALE,2008,20,2,341296.00,2024-05-06 17:49:01
MALE,1972,20,2,341296.00,2023-12-04 20:30:35
FEMALE,2004,20,5,853240.00,2023-06-04 18:28:24
MALE,1990,20,2,341296.00,2021-09-07 17:17:40
MALE,1979,20,5,853240.00,2023-02-24 23:15:15
MALE,1974,20,5,853240.00,2022-10-15 15:46:46
FEMALE,1971,20,4,682592.00,2024-01-01 13:32:13
MALE,1973,20,2,341296.00,2022-11-27 14:48:25
FEMALE,1995,20,5,853240.00,2021-10-20 02:50:33
MALE,1979,20,3,511944.00,2023-10-05 01:24:41
FEMALE,1993,20,4,682592.00,2023-09-02 08:39:55
MALE,1978,20,3,511944.00,2022-01-04 14:00:48
FEMALE,1985,20,3,511944.00,2023-12-18 00:19:34
MALE,1988,20,2,341296.00,2024-02-05 21:19:25
FEMALE,2009,20,1,170648.00,2023-05-04 18:25:10
MALE,2005,20,1,170648.00,2024-04-19 10:57:46
FEMALE,2003,20,1,170648.00,2023-11-10 03:06:19
MALE,1998,20,3,511944.00,2023-11-21 08:21:00
FEMALE,2001,20,2,341296.00,2022-04-25 16:40:16
MALE,1979,20,4,682592.00,2022-09-20 03:26:00
FEMALE,1993,20,1,170648.00,2023-08-31 20:26:08
FEMALE,1994,20,3,511944.00,2022-06-08 23:06:34
MALE,1973,20,5,853240.00,2021-01-21 17:45:35
FEMALE,2000,20,2,341296.00,2020-09-19 11:21:32
MALE,1991,20,1,170648.00,2023-11-11 07:56:34
MALE,2008,20,3,511944.00,2022-12-02 06:25:03
FEMALE,1982,20,3,511944.00,2022-11-24 13:16:42
MALE,2004,20,3,511944.00,2023-06-05 04:52:38
MALE,1986,20,4,682592.00,2022-01-31 22:06:14
FEMALE,1981,20,2,341296.00,2021-10-26 22:02:38
FEMALE,1997,20,3,511944.00,2023-10-10 06:42:45
FEMALE,1993,20,1,170648.00,2023-09-05 14:12:23
MALE,1997,20,4,682592.00,2023-12-17 01:37:37
MALE,1988,20,2,341296.00,2023-07-28 20:23:18
MALE,1998,20,1,170648.00,2021-07-27 09:49:44
MALE,1992,20,4,682592.00,2022-03-17 16:03:01
MALE,2003,20,5,853240.00,2022-05-19 01:01:38
MALE,1998,20,2,341296.00,2023-07-12 14:49:27
MALE,1997,20,2,341296.00,2023-03-17 17:12:15
FEMALE,1971,20,1,170648.00,2023-02-22 15:49:46
MALE,1980,20,4,682592.00,2024-02-10 20:41:16
FEMALE,2007,20,2,341296.00,2021-04-13 07:44:13
FEMALE,1977,20,2,341296.00,2021-11-20 17:24:21
MALE,1997,20,1,170648.00,2023-07-10 05:49:55
FEMALE,2001,20,2,341296.00,2022-04-27 15:50:50
FEMALE,2001,20,5,853240.00,2022-04-27 15:50:50
MALE,1973,20,2,341296.00,2022-10-25 23:51:42
FEMALE,1996,20,2,341296.00,2021-11-09 08:28:12
MALE,1992,20,5,853240.00,2023-07-10 07:08:10
MALE,1989,20,2,341296.00,2020-12-07 05:41:43
MALE,1990,20,5,853240.00,2024-07-07 01:31:41
FEMALE,1999,20,5,853240.00,2021-02-11 14:25:29
FEMALE,1999,20,2,341296.00,2021-02-11 14:25:29
FEMALE,1999,20,2,341296.00,2021-02-11 14:25:29
FEMALE,2007,20,1,170648.00,2024-04-07 17:41:45
MALE,2008,20,5,853240.00,2024-02-01 05:54:49
MALE,1972,20,3,511944.00,2024-05-05 19:41:37
MALE,1994,20,3,511944.00,2024-02-04 07:31:39
MALE,1996,20,3,511944.00,2024-04-04 13:31:09
MALE,1989,20,3,511944.00,2020-12-18 01:04:39
FEMALE,2001,20,1,170648.00,2022-04-13 18:21:35
FEMALE,1982,20,4,682592.00,2022-07-31 15:54:43
MALE,2003,20,3,511944.00,2021-12-26 07:12:44
MALE,1972,20,3,511944.00,2024-04-24 20:50:33
FEMALE,1983,20,4,682592.00,2023-07-17 15:38:40
FEMALE,2004,20,4,682592.00,2023-02-18 05:22:46
MALE,1988,20,2,341296.00,2023-09-27 23:51:36
MALE,1998,20,2,341296.00,2023-11-09 23:24:16
FEMALE,1972,20,5,853240.00,2021-04-03 05:33:55
MALE,1990,20,1,170648.00,2021-09-17 02:42:58
MALE,1990,20,4,682592.00,2021-09-17 02:42:58
FEMALE,1993,20,2,341296.00,2023-09-01 07:50:54
FEMALE,2004,20,2,341296.00,2023-09-05 18:30:01
MALE,2008,20,5,853240.00,2021-08-13 05:38:49
MALE,1985,20,1,170648.00,2022-05-29 07:09:08
MALE,2004,20,1,170648.00,2023-01-20 06:39:22
MALE,2008,20,3,511944.00,2022-04-24 22:54:36
FEMALE,2010,20,5,853240.00,2023-03-01 03:58:31
FEMALE,1983,20,5,853240.00,2024-06-24 16:52:50
MALE,1992,20,5,853240.00,2022-03-16 16:30:09
FEMALE,2010,20,1,170648.00,2023-06-17 11:48:57
FEMALE,1972,20,1,170648.00,2024-02-17 04:51:27
FEMALE,2010,20,4,682592.00,2022-11-13 05:56:02
MALE,1983,20,4,682592.00,2023-09-20 22:15:45
FEMALE,2010,20,4,682592.00,2023-01-02 18:42:41
FEMALE,1983,20,2,341296.00,2024-06-22 00:37:26
MALE,1997,20,5,853240.00,2022-09-09 17:57:34
FEMALE,1985,20,5,853240.00,2023-10-18 21:29:41
FEMALE,2008,20,4,682592.00,2024-05-21 21:03:46
FEMALE,2008,20,1,170648.00,2024-05-21 21:03:46
FEMALE,1971,20,5,853240.00,2023-12-22 02:16:18
FEMALE,1970,20,2,341296.00,2022-04-18 05:00:44
MALE,1974,20,3,511944.00,2022-09-30 21:24:05
FEMALE,1983,20,3,511944.00,2023-11-28 06:08:06
MALE,2001,20,2,341296.00,2021-04-06 10:12:22
FEMALE,1978,20,1,170648.00,2023-07-12 04:33:42
FEMALE,1983,20,5,853240.00,2023-08-14 07:33:09
MALE,1979,20,5,853240.00,2023-07-17 00:35:59
MALE,2008,20,5,853240.00,2024-05-07 23:29:43
MALE,2008,20,4,682592.00,2024-05-07 23:29:43
MALE,2010,20,2,341296.00,2020-11-22 09:11:43
FEMALE,1982,20,2,341296.00,2022-12-04 20:34:58
FEMALE,2007,21,5,672430.00,2021-05-05 23:50:54
MALE,1998,21,2,268972.00,2024-05-20 12:43:05
FEMALE,1972,21,4,537944.00,2023-10-05 00:25:23
FEMALE,1991,21,4,537944.00,2024-03-19 17:30:48
FEMALE,1997,21,4,537944.00,2023-11-08 01:03:06
MALE,2008,21,2,268972.00,2021-09-11 01:08:19
MALE,1972,21,5,672430.00,2024-04-02 10:00:22
FEMALE,1986,21,5,672430.00,2020-09-10 04:32:12
FEMALE,1972,21,3,403458.00,2022-12-27 09:17:24
MALE,2008,21,5,672430.00,2024-05-06 18:53:41
MALE,1978,21,1,134486.00,2021-05-11 04:13:11
MALE,2005,21,3,403458.00,2024-04-19 06:45:28
FEMALE,1983,21,1,134486.00,2024-06-23 22:08:25
FEMALE,1994,21,4,537944.00,2023-04-11 17:49:28
MALE,1979,21,4,537944.00,2022-04-25 11:27:24
MALE,1985,21,5,672430.00,2022-08-19 07:54:35
MALE,1990,21,3,403458.00,2023-11-06 12:55:54
MALE,1998,21,3,403458.00,2023-02-12 13:16:29
FEMALE,2003,21,2,268972.00,2022-08-30 05:08:51
MALE,2008,21,5,672430.00,2023-07-22 10:26:31
MALE,2010,21,3,403458.00,2020-04-23 18:21:30
FEMALE,1999,21,3,403458.00,2023-02-06 00:30:54
FEMALE,1988,21,1,134486.00,2020-11-30 21:35:14
FEMALE,2007,21,2,268972.00,2024-04-09 16:51:57
MALE,1988,21,1,134486.00,2023-07-02 06:04:03
FEMALE,2010,21,3,403458.00,2023-01-08 00:27:39
FEMALE,1978,21,4,537944.00,2023-11-01 11:15:46
MALE,1979,21,3,403458.00,2023-03-29 03:17:38
MALE,1992,21,1,134486.00,2023-04-02 15:03:59
FEMALE,1997,21,4,537944.00,2023-11-29 18:14:17
FEMALE,1978,21,4,537944.00,2022-08-25 13:14:52
MALE,2008,21,5,672430.00,2021-10-06 12:57:51
FEMALE,2009,21,3,403458.00,2023-07-03 23:04:25
MALE,1979,21,3,403458.00,2022-11-11 05:06:09
MALE,1990,21,1,134486.00,2024-01-10 21:57:07
MALE,2005,21,1,134486.00,2020-04-30 23:41:06
MALE,1979,21,3,403458.00,2023-02-02 06:25:27
FEMALE,1981,21,1,134486.00,2021-09-17 04:05:46
MALE,1986,21,1,134486.00,2021-11-22 00:04:20
MALE,1970,21,4,537944.00,2023-09-21 05:56:41
FEMALE,2003,21,3,403458.00,2024-02-07 17:34:32
FEMALE,1997,21,2,268972.00,2023-10-19 06:47:29
MALE,2005,21,3,403458.00,2021-09-22 12:03:08
FEMALE,1972,21,3,403458.00,2021-06-12 11:23:37
MALE,1973,21,4,537944.00,2022-03-16 23:38:41
FEMALE,1982,21,4,537944.00,2022-07-02 10:20:21
MALE,1990,21,4,537944.00,2024-07-07 10:33:14
FEMALE,2000,21,3,403458.00,2021-12-21 05:48:25
MALE,2004,21,4,537944.00,2023-05-05 06:19:41
FEMALE,2000,21,4,537944.00,2021-02-26 01:30:15
MALE,1988,21,5,672430.00,2023-06-07 17:44:00
FEMALE,2004,21,2,268972.00,2023-03-11 14:14:55
FEMALE,2009,21,3,403458.00,2023-05-08 22:32:58
FEMALE,2000,21,3,403458.00,2021-11-08 15:46:04
FEMALE,1991,21,3,403458.00,2024-04-30 06:00:12
FEMALE,1996,21,3,403458.00,2021-11-07 17:48:09
MALE,1998,21,1,134486.00,2023-07-03 21:20:42
FEMALE,1997,21,4,537944.00,2023-12-14 23:05:15
FEMALE,2010,21,2,268972.00,2022-11-20 15:21:12
FEMALE,2008,21,4,537944.00,2023-11-17 12:05:05
FEMALE,1985,21,5,672430.00,2023-12-14 01:43:41
FEMALE,1974,21,2,268972.00,2021-04-27 18:33:08
FEMALE,1997,21,1,134486.00,2023-12-14 04:26:42
MALE,1992,21,2,268972.00,2022-03-15 16:39:24
FEMALE,2009,21,5,672430.00,2023-05-08 21:21:10
FEMALE,1991,21,1,134486.00,2024-04-23 17:37:01
MALE,2006,21,3,403458.00,2023-09-27 21:06:42
MALE,2008,21,3,403458.00,2023-11-27 18:22:46
FEMALE,2007,21,5,672430.00,2022-05-18 18:06:37
MALE,2006,21,4,537944.00,2023-09-09 17:11:13
MALE,2006,21,3,403458.00,2023-09-09 17:11:13
FEMALE,1981,21,4,537944.00,2020-12-16 20:33:19
FEMALE,1985,21,5,672430.00,2024-01-22 06:17:36
MALE,2001,21,5,672430.00,2022-03-30 03:35:48
FEMALE,1990,21,4,537944.00,2024-03-30 09:31:59
MALE,1979,21,2,268972.00,2024-04-12 11:41:36
FEMALE,1999,21,5,672430.00,2021-12-06 21:44:52
MALE,2002,21,5,672430.00,2021-10-24 21:51:42
FEMALE,2004,21,3,403458.00,2022-11-17 22:04:16
FEMALE,1981,21,5,672430.00,2020-04-12 04:01:08
MALE,1998,21,4,537944.00,2021-08-06 02:29:36
MALE,1974,21,2,268972.00,2022-10-26 04:52:18
FEMALE,1983,21,3,403458.00,2024-06-22 01:06:24
FEMALE,1978,21,5,672430.00,2023-08-02 02:42:45
MALE,1978,21,1,134486.00,2021-01-13 01:28:21
FEMALE,1996,21,1,134486.00,2021-11-13 10:19:36
FEMALE,2003,21,2,268972.00,2022-11-21 06:12:20
FEMALE,1994,21,3,403458.00,2023-07-03 05:53:32
FEMALE,1978,21,2,268972.00,2023-09-19 07:11:44
MALE,1980,21,4,537944.00,2020-07-20 08:26:30
MALE,1981,21,2,268972.00,2022-10-25 00:28:24
MALE,2008,21,1,134486.00,2024-05-11 12:10:46
MALE,2005,21,5,672430.00,2024-04-07 12:36:31
MALE,1998,21,4,537944.00,2024-05-15 14:46:55
MALE,1983,21,4,537944.00,2023-05-31 11:25:00
MALE,1986,21,3,403458.00,2022-03-13 03:20:53
MALE,2001,21,5,672430.00,2020-12-19 06:28:33
FEMALE,1988,21,3,403458.00,2021-02-10 05:48:53
FEMALE,1988,21,2,268972.00,2021-02-10 05:48:53
FEMALE,2003,21,1,134486.00,2022-05-01 01:42:19
MALE,2003,21,1,134486.00,2022-07-07 06:46:56
MALE,1981,21,1,134486.00,2022-01-13 02:50:45
MALE,1981,21,4,537944.00,2022-01-13 02:50:45
MALE,1986,21,4,537944.00,2022-01-10 03:21:52
MALE,1994,21,2,268972.00,2024-02-28 09:56:21
MALE,1991,21,3,403458.00,2024-02-23 13:16:30
MALE,1986,21,3,403458.00,2023-03-07 05:12:55
FEMALE,1978,21,3,403458.00,2022-09-03 20:09:16
FEMALE,2009,21,4,537944.00,2023-06-07 01:14:22
MALE,2008,21,3,403458.00,2024-05-13 11:53:06
MALE,2003,21,2,268972.00,2021-12-05 19:33:15
FEMALE,2009,21,1,134486.00,2023-07-08 14:26:35
MALE,1980,21,5,672430.00,2020-08-07 19:06:28
MALE,2005,21,4,537944.00,2024-04-04 19:46:56
FEMALE,2003,21,4,537944.00,2023-10-25 02:22:12
MALE,2002,21,1,134486.00,2021-11-13 08:31:53
MALE,1996,21,2,268972.00,2024-04-04 09:09:58
MALE,1978,21,5,672430.00,2021-08-27 11:21:38
FEMALE,1991,21,3,403458.00,2024-04-06 17:33:09
FEMALE,1970,21,3,403458.00,2024-02-14 00:05:34
FEMALE,2004,21,2,268972.00,2023-09-09 16:16:48
MALE,1992,21,3,403458.00,2022-03-18 04:10:11
MALE,1992,21,5,672430.00,2022-03-17 23:02:58
MALE,1979,21,3,403458.00,2022-10-07 12:24:53
FEMALE,1982,21,5,672430.00,2022-11-19 11:57:24
FEMALE,1986,21,4,537944.00,2021-06-05 22:19:25
MALE,1992,21,3,403458.00,2022-03-17 01:06:01
FEMALE,1971,21,1,134486.00,2023-06-23 12:15:43
FEMALE,1983,21,3,403458.00,2023-09-22 05:12:16
MALE,2001,21,2,268972.00,2021-01-14 15:02:31
FEMALE,1970,21,3,403458.00,2024-02-10 04:46:52
FEMALE,1991,21,2,268972.00,2024-03-20 02:43:42
FEMALE,2007,21,4,537944.00,2020-12-21 04:38:28
FEMALE,2008,21,5,672430.00,2023-09-13 03:31:05
MALE,1998,21,5,672430.00,2024-05-22 07:38:24
FEMALE,2010,21,1,134486.00,2022-04-22 14:58:39
FEMALE,2008,21,3,403458.00,2020-05-05 15:47:45
FEMALE,1999,21,1,134486.00,2022-05-20 17:59:47
FEMALE,1982,21,5,672430.00,2021-08-26 21:10:07
MALE,1992,21,2,268972.00,2023-05-19 09:22:28
MALE,2004,21,5,672430.00,2023-04-08 14:38:23
FEMALE,1997,21,3,403458.00,2023-09-02 01:35:06
FEMALE,1981,21,4,537944.00,2021-02-22 20:36:10
FEMALE,1982,21,5,672430.00,2023-03-20 20:39:36
FEMALE,1982,21,1,134486.00,2021-07-19 07:15:09
MALE,1981,21,3,403458.00,2023-02-11 05:02:26
MALE,2006,21,2,268972.00,2023-08-20 23:17:42
FEMALE,1970,21,3,403458.00,2024-02-26 22:00:32
FEMALE,1986,21,4,537944.00,2020-12-17 19:49:31
FEMALE,1986,21,5,672430.00,2020-12-17 19:49:31
FEMALE,2004,21,2,268972.00,2023-09-24 08:10:39
MALE,1980,21,3,403458.00,2024-05-06 06:54:00
MALE,1989,21,4,537944.00,2020-12-06 14:32:36
FEMALE,2000,21,3,403458.00,2020-08-29 05:13:10
MALE,1994,21,4,537944.00,2024-05-25 04:51:54
MALE,1974,21,5,672430.00,2022-09-20 21:53:36
FEMALE,1982,21,3,403458.00,2022-05-07 05:42:25
FEMALE,1970,21,4,537944.00,2022-08-30 23:20:15
FEMALE,1983,21,1,134486.00,2024-02-11 11:04:23
FEMALE,1977,21,2,268972.00,2022-04-10 13:39:32
FEMALE,1994,21,1,134486.00,2023-01-17 22:15:53
FEMALE,1972,21,1,134486.00,2022-06-02 07:24:22
FEMALE,2000,21,3,403458.00,2022-04-12 23:24:29
FEMALE,1996,21,5,672430.00,2021-11-11 00:37:09
MALE,2006,21,4,537944.00,2023-10-13 22:22:19
MALE,1990,21,4,537944.00,2023-07-16 11:21:27
MALE,1997,21,1,134486.00,2023-03-19 00:15:54
MALE,1974,21,4,537944.00,2023-01-18 20:52:30
FEMALE,1991,21,5,672430.00,2024-05-04 02:39:57
FEMALE,1985,21,3,403458.00,2023-08-23 12:10:05
MALE,1986,21,2,268972.00,2023-07-26 15:52:26
MALE,1998,21,5,672430.00,2024-05-20 12:39:57
FEMALE,1986,21,4,537944.00,2021-11-01 21:49:36
FEMALE,2004,21,2,268972.00,2020-10-12 08:35:38
MALE,1980,21,5,672430.00,2020-09-21 03:57:42
MALE,1989,21,3,403458.00,2020-10-24 21:34:51
MALE,1998,21,4,537944.00,2024-05-24 00:23:00
FEMALE,1997,21,4,537944.00,2024-04-25 20:36:44
FEMALE,1997,21,5,672430.00,2024-04-25 20:36:44
MALE,1979,21,5,672430.00,2023-05-28 18:19:18
FEMALE,1992,21,5,672430.00,2021-07-05 20:06:04
MALE,2005,21,1,134486.00,2020-07-05 03:34:17
MALE,1981,21,4,537944.00,2021-10-05 03:08:19
MALE,1991,21,1,134486.00,2024-03-01 12:11:04
